"idhod","hodnota","ukaz_kod","vzdelani_cis","vzdelani_kod","uzemi_cis","uzemi_kod","sldb_rok","sldb_datum","ukaz_txt","vzdelani_txt","uzemi_txt"
"944995740","31","3162","5181","35450001","43","587001","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Černíč"
"944995739","38","3162","5784","105","43","587001","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Černíč"
"945003265","9","3162","5784","109","43","587001","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Černíč"
"945003266","12","3162","5784","117","43","587001","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Černíč"
"945009846","1","3162","5784","130","43","587001","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Černíč"
"944997443","306","3162",,,"43","587010","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Dlouhá Brtnice"
"945009976","1","3162","1294","001","43","587010","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Dlouhá Brtnice"
"945030062","9","3162","1294","900","43","587010","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Dlouhá Brtnice"
"945036884","72","3162","5181","35450001","43","587010","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Dlouhá Brtnice"
"945016582","140","3162","5784","105","43","587010","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Dlouhá Brtnice"
"944995741","30","3162","5784","109","43","587010","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Dlouhá Brtnice"
"945030060","52","3162","5784","117","43","587010","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Dlouhá Brtnice"
"945030061","2","3162","5784","130","43","587010","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Dlouhá Brtnice"
"944984299","1479","3162",,,"43","587028","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Dobronín"
"945003356","7","3162","1294","001","43","587028","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Dobronín"
"945003355","67","3162","1294","900","43","587028","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Dobronín"
"945009977","384","3162","5181","35450001","43","587028","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Dobronín"
"945030063","664","3162","5784","105","43","587028","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Dobronín"
"945036885","133","3162","5784","109","43","587028","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Dobronín"
"945036886","209","3162","5784","117","43","587028","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Dobronín"
"945009978","15","3162","5784","130","43","587028","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Dobronín"
"944984300","223","3162",,,"43","587036","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Dobroutov"
"945003480","0","3162","1294","001","43","587036","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Dobroutov"
"944996241","6","3162","1294","900","43","587036","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Dobroutov"
"945023529","57","3162","5181","35450001","43","587036","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Dobroutov"
"945009979","108","3162","5784","105","43","587036","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Dobroutov"
"945016703","20","3162","5784","109","43","587036","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Dobroutov"
"944996000","27","3162","5784","117","43","587036","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Dobroutov"
"945037018","5","3162","5784","130","43","587036","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Dobroutov"
"944997444","1015","3162",,,"43","587044","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Dolní Cerekev"
"945030155","3","3162","1294","001","43","587044","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Dolní Cerekev"
"945003482","39","3162","1294","900","43","587044","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Dolní Cerekev"
"945023530","291","3162","5181","35450001","43","587044","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Dolní Cerekev"
"945016820","413","3162","5784","105","43","587044","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Dolní Cerekev"
"945003481","135","3162","5784","109","43","587044","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Dolní Cerekev"
"945030154","119","3162","5784","117","43","587044","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Dolní Cerekev"
"944996242","15","3162","5784","130","43","587044","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Dolní Cerekev"
"945030867","200","3162",,,"43","587052","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Karlovice"
"944996486","1","3162","1294","001","43","587052","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Karlovice"
"944996485","6","3162","1294","900","43","587052","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Karlovice"
"945010093","48","3162","5181","35450001","43","587052","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Karlovice"
"945023531","78","3162","5784","105","43","587052","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Karlovice"
"945023532","36","3162","5784","109","43","587052","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Karlovice"
"945030156","31","3162","5784","117","43","587052","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Karlovice"
"945030279","0","3162","5784","130","43","587052","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Karlovice"
"944984301","80","3162",,,"43","587061","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Dolní Vilímeč"
"944996489","0","3162","1294","001","43","587061","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Dolní Vilímeč"
"945016941","0","3162","1294","900","43","587061","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Dolní Vilímeč"
"944996488","23","3162","5181","35450001","43","587061","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Dolní Vilímeč"
"945030280","37","3162","5784","105","43","587061","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Dolní Vilímeč"
"945030281","7","3162","5784","109","43","587061","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Dolní Vilímeč"
"944996487","13","3162","5784","117","43","587061","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Dolní Vilímeč"
"945037139","0","3162","5784","130","43","587061","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Dolní Vilímeč"
"944984302","80","3162",,,"43","587079","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Doupě"
"944996245","1","3162","1294","001","43","587079","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Doupě"
"945016942","2","3162","1294","900","43","587079","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Doupě"
"944996491","12","3162","5181","35450001","43","587079","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Doupě"
"945030282","37","3162","5784","105","43","587079","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Doupě"
"944996490","6","3162","5784","109","43","587079","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Doupě"
"945010208","21","3162","5784","117","43","587079","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Doupě"
"945010209","1","3162","5784","130","43","587079","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Doupě"
"944984303","142","3162",,,"43","587087","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Dudín"
"945030159","2","3162","1294","001","43","587087","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Dudín"
"945003484","6","3162","1294","900","43","587087","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Dudín"
"945003483","40","3162","5181","35450001","43","587087","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Dudín"
"945010095","58","3162","5784","105","43","587087","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Dudín"
"945037020","20","3162","5784","109","43","587087","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Dudín"
"945037021","14","3162","5784","117","43","587087","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Dudín"
"945016821","2","3162","5784","130","43","587087","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Dudín"
"944997445","376","3162",,,"43","587095","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Dušejov"
"945030284","2","3162","1294","001","43","587095","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Dušejov"
"945023646","4","3162","1294","900","43","587095","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Dušejov"
"944996492","142","3162","5181","35450001","43","587095","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Dušejov"
"945003485","136","3162","5784","105","43","587095","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Dušejov"
"945030160","47","3162","5784","109","43","587095","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Dušejov"
"945023645","37","3162","5784","117","43","587095","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Dušejov"
"945030283","8","3162","5784","130","43","587095","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Dušejov"
"944984304","109","3162",,,"43","587109","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Dyjice"
"945037141","0","3162","1294","001","43","587109","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Dyjice"
"945010210","8","3162","1294","900","43","587109","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Dyjice"
"945023648","32","3162","5181","35450001","43","587109","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Dyjice"
"944996493","32","3162","5784","105","43","587109","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Dyjice"
"944996494","19","3162","5784","109","43","587109","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Dyjice"
"945023647","15","3162","5784","117","43","587109","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Dyjice"
